region,latitude,longitude,crime_type,severity,hour,is_night,weather,is_weekend,safety_score,is_safe
Shopping District,40.76566116684649,-73.97535614058467,Assault,5,17,0,Clear,0,58.47949732394338,1
Shopping District,40.73687672530329,-73.997677574159,Eve Teasing,2,1,1,Rain,0,77.71600367622494,1
Shopping District,40.739980303982165,-73.99938211381786,Harassment,3,22,1,Fog,0,62.192121833327896,1
Shopping District,40.75305110612083,-73.96808520659636,Harassment,3,19,1,Fog,0,77.00685175050165,1
Shopping District,40.743814063920276,-73.99299312922014,Eve Teasing,2,14,0,Clear,1,63.72100907967631,1
Shopping District,40.74444065082913,-73.96952122394217,Harassment,3,22,1,Clear,0,79.31233376146437,1
Shopping District,40.74001065146343,-74.00386603072698,Sexual Assault,8,19,1,Clear,1,83.3637002925741,1
Shopping District,40.75946181903049,-73.9732629465219,Assault,5,9,0,Clear,0,80.46599758589076,1
Shopping District,40.754575892595234,-73.98484021841718,Stalking,4,14,0,Clear,0,79.99678307245993,1
Shopping District,40.731127209203585,-73.977687888968,Verbal Abuse,2,13,0,Clear,0,91.43896725201694,1
Shopping District,40.74489474244358,-73.98864793601756,Verbal Abuse,2,13,0,Clear,1,73.02580822482359,1
Shopping District,40.74639957798269,-73.97924129397771,Verbal Abuse,2,19,1,Fog,0,84.53442426252965,1
Shopping District,40.74395036338687,-73.99498881399022,Verbal Abuse,2,20,1,Clear,0,76.94967885840555,1
Shopping District,40.763920248985755,-73.99187737969321,Verbal Abuse,2,0,1,Clear,0,74.24701405358084,1
Shopping District,40.74852917599486,-73.99159508218955,Sexual Assault,8,4,1,Clear,0,67.37455936460421,1
Shopping District,40.73392951469001,-74.00306063080599,Harassment,3,10,0,Rain,0,71.43290761823586,1
Shopping District,40.769865425051755,-74.00145944181894,Indecent Exposure,4,15,0,Rain,0,63.39917037730898,1
Shopping District,40.750775158588816,-73.98279812145078,Assault,5,15,0,Rain,0,70.14498156514492,1
Shopping District,40.740722885460315,-74.0065125970508,Robbery,3,14,0,Clear,0,64.93421433673132,1
Shopping District,40.72373682426541,-73.97777567688227,Eve Teasing,2,10,0,Clear,0,82.48346826893633,1
Shopping District,40.736173556124236,-74.00990817925634,Harassment,3,15,0,Clear,0,73.00125492195218,1
Shopping District,40.76851246943269,-73.99293804417903,Sexual Assault,8,11,0,Fog,0,76.27884167162863,1
Shopping District,40.73339874924861,-73.98499981262486,Robbery,3,15,0,Rain,0,76.85318142232873,1
Shopping District,40.75134157621873,-73.98130026459668,Robbery,3,15,0,Snow,0,80.17440657726286,1
Shopping District,40.74857482754305,-73.98553420418524,Harassment,3,22,1,Clear,0,72.95972838528758,1
Shopping District,40.75815627883994,-73.98412540617912,Stalking,4,8,0,Clear,0,84.52921063582211,1
Shopping District,40.73507624545895,-73.97243090371815,Eve Teasing,2,11,0,Fog,1,89.34856379626868,1
Shopping District,40.73813048488274,-73.99787828413372,Eve Teasing,2,11,0,Fog,1,88.38410316216182,1
Shopping District,40.73575473406537,-73.97377830455683,Sexual Assault,8,21,1,Clear,0,83.06170010783667,1
Shopping District,40.72685306400926,-73.99023901072333,Sexual Assault,8,21,1,Clear,1,69.2134811419117,1
Shopping District,40.76411114982412,-73.9797103589196,Sexual Assault,8,16,0,Fog,0,70.53004067985519,1
Shopping District,40.73632480879923,-73.9778913626724,Robbery,3,22,1,Clear,0,61.50689945258597,1
Shopping District,40.72969531261356,-73.99806151039998,Verbal Abuse,2,20,1,Clear,0,84.80349269538796,1
Shopping District,40.74884865458361,-73.97914380625782,Harassment,3,15,0,Fog,0,93.26733302733587,1
Shopping District,40.741942489629885,-73.9759512773094,Verbal Abuse,2,9,0,Clear,0,64.57219346166686,1
Shopping District,40.73570997139505,-73.97651051777193,Assault,5,14,0,Snow,0,94.46912336078988,1
Shopping District,40.74201612091309,-73.98309598377033,Harassment,3,15,0,Fog,0,76.67773147793056,1
Shopping District,40.74254038072885,-73.9994964967022,Robbery,3,10,0,Clear,1,61.905374801575064,1
Shopping District,40.743888778273146,-73.99113866421531,Sexual Assault,8,15,0,Snow,0,58.955427341482626,1
Shopping District,40.740808555100124,-73.9869720367026,Harassment,3,11,0,Rain,0,83.34866648895948,1
Shopping District,40.73752588182707,-73.99865195072033,Assault,5,5,1,Clear,0,65.69576955138021,1
Shopping District,40.74844552165571,-73.99966114080934,Stalking,4,13,0,Clear,0,91.27116561672257,1
Shopping District,40.74403043815992,-74.00361833989533,Verbal Abuse,2,12,0,Clear,0,75.01662064259254,1
Shopping District,40.73506654483665,-73.99986048540586,Eve Teasing,2,8,0,Rain,0,84.9321412748609,1
Shopping District,40.75694908867949,-73.97517814028836,Sexual Assault,8,13,0,Snow,1,76.56883937742089,1
Shopping District,40.736768049491246,-73.96554345452323,Indecent Exposure,4,9,0,Clear,0,70.59480718376572,1
Shopping District,40.75108888482889,-73.97001151174099,Verbal Abuse,2,13,0,Clear,0,83.63212622505253,1
Shopping District,40.73732358236667,-73.9957778224468,Indecent Exposure,4,13,0,Clear,0,77.02953934281966,1
Shopping District,40.7398449923669,-73.98321188044446,Verbal Abuse,2,9,0,Rain,0,79.49166555234733,1
Shopping District,40.765629796525374,-73.9910771676915,Indecent Exposure,4,8,0,Fog,0,83.18516060452413,1
Shopping District,40.75435586354298,-73.97720231504054,Sexual Assault,8,20,1,Clear,0,70.5731610456919,1
Shopping District,40.75021770782441,-73.99982895919273,Verbal Abuse,2,14,0,Clear,0,69.9099823816949,1
Shopping District,40.74676405580433,-73.99494542379128,Assault,5,14,0,Clear,0,89.07160239571904,1
Shopping District,40.73811470992134,-73.96359073443794,Indecent Exposure,4,22,1,Fog,1,85.4461788938862,1
Shopping District,40.75182599959329,-73.99144190518646,Robbery,3,14,0,Rain,1,65.07957974682503,1
Shopping District,40.729867019276334,-73.97962948160392,Indecent Exposure,4,20,1,Rain,0,82.46093815077282,1
Shopping District,40.75989433803762,-73.97721090643483,Stalking,4,13,0,Rain,1,75.33971780383641,1
Shopping District,40.750567832573246,-73.9882847254381,Stalking,4,22,1,Fog,0,81.3998285071334,1
Shopping District,40.74385695608364,-73.98706187861049,Harassment,3,8,0,Snow,0,78.13533877045099,1
Shopping District,40.74237203069248,-73.96995472072264,Eve Teasing,2,15,0,Clear,0,71.46772173266196,1
Shopping District,40.74923888757851,-73.99676857528955,Indecent Exposure,4,9,0,Clear,0,68.07191084638737,1
Shopping District,40.741216653706644,-73.99214143531248,Eve Teasing,2,11,0,Rain,0,73.05804252965306,1
Shopping District,40.76103974370514,-73.97735312259228,Assault,5,10,0,Clear,0,66.28219230254177,1
Shopping District,40.75273082671995,-73.99624182640449,Sexual Assault,8,23,1,Clear,0,58.55259157502444,1
Shopping District,40.75722766182028,-73.97594486522146,Robbery,3,11,0,Rain,0,65.86081444929302,1
Shopping District,40.75105150835875,-73.97451909133603,Verbal Abuse,2,11,0,Fog,0,73.65138063134079,1
Shopping District,40.74131638723827,-73.99210255900365,Robbery,3,12,0,Fog,1,84.59442708996588,1
Shopping District,40.76661373071318,-73.98324125993625,Stalking,4,21,1,Clear,1,77.59801210594864,1
Shopping District,40.74047394139734,-73.96899807235117,Assault,5,9,0,Clear,0,76.69268357915573,1
Shopping District,40.74770648297884,-73.9820469274735,Robbery,3,12,0,Clear,0,83.24828341876483,1
Shopping District,40.74510437128553,-73.9775760630981,Harassment,3,14,0,Fog,0,81.91835637410718,1
Shopping District,40.745811140763436,-73.98356886651716,Stalking,4,20,1,Clear,0,95.6843534052108,1
Shopping District,40.76208145234614,-73.98774220502321,Indecent Exposure,4,9,0,Clear,0,62.09804963659991,1
Shopping District,40.73317768576322,-73.97448334416953,Robbery,3,19,1,Clear,0,59.451352518652406,1
Shopping District,40.752072186081804,-73.97429330060827,Assault,5,21,1,Rain,0,84.78720715207746,1
Shopping District,40.75212821372733,-73.9979236355827,Eve Teasing,2,23,1,Clear,1,71.50989734035296,1
Shopping District,40.742555860149324,-73.98524583607026,Verbal Abuse,2,16,0,Clear,0,59.30459253669943,1
Shopping District,40.7469262138159,-73.96994322041918,Eve Teasing,2,11,0,Clear,0,67.33407895356592,1
Shopping District,40.7389983876649,-73.98611876419702,Robbery,3,14,0,Snow,1,71.2255950971422,1
Shopping District,40.75140881659461,-73.978562841796,Assault,5,9,0,Snow,0,80.3661172543583,1
Shopping District,40.754552114662786,-73.96219954551181,Eve Teasing,2,19,1,Clear,0,74.83129626291898,1
Shopping District,40.75533179317422,-73.97221857319502,Verbal Abuse,2,13,0,Fog,0,75.54664606014273,1
Shopping District,40.7405881428355,-73.97190119828382,Verbal Abuse,2,17,0,Rain,1,90.98641668905306,1
Shopping District,40.749988879553555,-73.97387739942215,Assault,5,13,0,Rain,0,75.33563554871216,1
Shopping District,40.759794126130885,-73.99245855799705,Harassment,3,8,0,Clear,0,68.75524157124897,1
Shopping District,40.747168282280654,-73.97222664970472,Eve Teasing,2,12,0,Clear,1,62.9026729371289,1
Shopping District,40.7533759401627,-73.98728688782745,Harassment,3,9,0,Rain,0,92.19144334338687,1
Shopping District,40.74665380145227,-73.98485362125447,Indecent Exposure,4,13,0,Clear,1,87.16844356740022,1
Shopping District,40.74021195271396,-73.99853938541234,Verbal Abuse,2,10,0,Clear,0,71.87126038795608,1
Shopping District,40.745520457926716,-73.9907996814615,Verbal Abuse,2,15,0,Clear,0,78.77451708759077,1
Shopping District,40.754507410370664,-73.97123626621129,Stalking,4,20,1,Clear,1,57.397949438529494,1
Shopping District,40.73874215340736,-73.96832940425543,Assault,5,20,1,Rain,0,34.45949915239766,0
Shopping District,40.74986713156833,-73.97231268525792,Verbal Abuse,2,19,1,Clear,0,74.27527285451083,1
Shopping District,40.754312243569714,-73.99751226657507,Indecent Exposure,4,16,0,Clear,0,74.1016527286987,1
Shopping District,40.75126974053429,-73.98036718865234,Indecent Exposure,4,6,0,Clear,0,81.2926411634393,1
Shopping District,40.740657240287106,-73.99253030575458,Verbal Abuse,2,1,1,Clear,1,76.74837306035498,1
Shopping District,40.73188007998191,-73.99670983480604,Harassment,3,10,0,Clear,1,66.51470679021233,1
Shopping District,40.747107967023084,-73.96989707019517,Harassment,3,9,0,Clear,0,85.34263911432872,1
Shopping District,40.756012444546606,-73.97992083481626,Eve Teasing,2,11,0,Clear,0,79.36983644327104,1
Shopping District,40.73861006803771,-73.97673825473315,Harassment,3,23,1,Fog,0,79.85064821466246,1
Shopping District,40.73949730719803,-73.98581041859347,Verbal Abuse,2,10,0,Clear,0,65.14348617207331,1
Shopping District,40.73348773701099,-73.99524268402595,Indecent Exposure,4,8,0,Fog,0,51.02001724137634,1
Residential A,40.70913413491264,-74.00952141935417,Eve Teasing,2,13,0,Fog,1,90.93359032897278,1
Residential A,40.71443979977842,-73.99966548446206,Sexual Assault,8,10,0,Rain,0,62.147349521584474,1
Residential A,40.72145197701605,-73.99869832441682,Assault,5,8,0,Rain,0,78.22924109491173,1
Residential A,40.71161638119999,-74.00712657132624,Sexual Assault,8,14,0,Clear,0,82.35650750192514,1
Residential A,40.74471247044911,-73.9946330334177,Verbal Abuse,2,6,0,Clear,1,64.74459755731458,1
Residential A,40.73058474772119,-73.99205832461999,Verbal Abuse,2,7,0,Rain,1,83.12140829407403,1
Residential A,40.70714879141687,-73.99443108900343,Harassment,3,12,0,Clear,0,88.44956890906832,1
Residential A,40.74768373605626,-73.99751551900185,Robbery,3,10,0,Clear,1,68.8344846971331,1
Residential A,40.72430870709135,-73.99509852421612,Assault,5,23,1,Clear,1,63.592404686693584,1
Residential A,40.728667746651844,-73.98035295516259,Verbal Abuse,2,9,0,Clear,0,69.02802456815243,1
Residential A,40.73424508958903,-73.99160636637434,Robbery,3,18,1,Fog,0,84.86149685106263,1
Residential A,40.721976755669544,-74.02021604801463,Eve Teasing,2,19,1,Rain,0,86.09942672934281,1
Residential A,40.72032495204787,-73.99242643273396,Assault,5,10,0,Clear,1,71.99964010647675,1
Residential A,40.71717416616883,-73.99922658028618,Indecent Exposure,4,11,0,Rain,0,82.21089370358703,1
Residential A,40.71461184721894,-73.9845247918589,Indecent Exposure,4,0,1,Fog,0,66.9470757028605,1
Residential A,40.73923513487603,-74.00453040463366,Robbery,3,19,1,Fog,0,90.0908298260442,1
Residential A,40.741917361864076,-74.0021564756415,Robbery,3,18,1,Rain,1,67.35409057487033,1
Residential A,40.72340089411464,-74.000797575584,Indecent Exposure,4,10,0,Snow,1,89.57419947825522,1
Residential A,40.71193487707659,-73.97751663115216,Robbery,3,15,0,Rain,1,90.3512682067496,1
Residential A,40.7120256188293,-73.9842547020977,Verbal Abuse,2,12,0,Clear,0,60.28550841327989,1
Residential A,40.7147472132903,-73.99869851211437,Indecent Exposure,4,11,0,Clear,1,85.15904987198599,1
Residential A,40.72612640942587,-73.98820739119111,Sexual Assault,8,8,0,Clear,0,74.70004336326869,1
Residential A,40.72400802891415,-73.99943186627301,Sexual Assault,8,18,1,Rain,1,90.27653619308371,1
Residential A,40.7260923883089,-73.99831864861822,Assault,5,13,0,Fog,0,77.36847546905618,1
Residential A,40.699954014511725,-74.00170520894949,Indecent Exposure,4,22,1,Fog,1,93.91782951833873,1
Residential A,40.720456293299875,-73.99669819972178,Harassment,3,20,1,Clear,1,88.65261293523456,1
Residential A,40.71964583155393,-74.00113267759288,Sexual Assault,8,15,0,Clear,0,74.85623612916964,1
Residential A,40.70494167594669,-73.99549910233041,Harassment,3,11,0,Rain,1,75.40301856998899,1
Residential A,40.7119502434075,-74.01183044556562,Robbery,3,12,0,Clear,1,100.0,1
Residential A,40.71622599035946,-73.99677979748833,Stalking,4,6,0,Clear,0,91.19000232540104,1
Residential A,40.740767203513094,-73.99702481140116,Eve Teasing,2,13,0,Fog,0,83.40622328238003,1
Residential A,40.71781994368879,-73.99531261414155,Stalking,4,15,0,Rain,0,71.65118242628516,1
Residential A,40.72301969489514,-74.01038671072934,Eve Teasing,2,19,1,Rain,1,70.3581699482989,1
Residential A,40.71971419248389,-73.99901113271264,Sexual Assault,8,17,0,Clear,0,84.01433236944378,1
Residential A,40.738445546961984,-73.98182062286487,Indecent Exposure,4,12,0,Rain,1,74.0527892635338,1
Residential A,40.72558695282922,-73.99904638520042,Assault,5,11,0,Clear,0,74.14437968273299,1
Residential A,40.71601222912169,-73.99028988768175,Eve Teasing,2,10,0,Clear,0,71.59747929204721,1
Residential A,40.72457514901845,-73.98612089113749,Stalking,4,2,1,Rain,1,71.19815147480779,1
Residential A,40.719298137437825,-73.9861975233695,Eve Teasing,2,15,0,Clear,0,79.25585792076478,1
Residential A,40.72862754591952,-74.0033007049513,Robbery,3,11,0,Fog,0,81.97038404292066,1
Residential A,40.73178237334418,-73.99876068807778,Harassment,3,14,0,Fog,0,77.62247261944555,1
Residential A,40.72009524157934,-73.99646976982048,Eve Teasing,2,12,0,Clear,0,79.21334767137459,1
Residential A,40.73591161076829,-73.98602993567312,Indecent Exposure,4,11,0,Clear,1,73.73176842148831,1
Residential A,40.71618368904587,-73.98759874335896,Assault,5,1,1,Snow,0,84.90823451876646,1
Residential A,40.729517816603234,-73.98042302164687,Sexual Assault,8,3,1,Clear,1,91.63325400008532,1
Residential A,40.715946989391966,-73.99013039360571,Robbery,3,22,1,Clear,1,81.29232432027077,1
Residential A,40.72604147567016,-73.98480508476972,Stalking,4,8,0,Clear,1,77.51410541414357,1
Residential A,40.72412355969086,-73.97923827472259,Robbery,3,23,1,Clear,0,91.9171587334482,1
Residential A,40.71309059198456,-74.00271163212719,Stalking,4,15,0,Clear,1,89.53153621879176,1
Residential A,40.737202653088545,-73.9985477988735,Verbal Abuse,2,14,0,Clear,1,86.68616111912931,1
Residential A,40.71743070967682,-73.99136562676924,Indecent Exposure,4,15,0,Snow,0,76.24588761839355,1
Residential A,40.71732234481275,-73.98177296780011,Sexual Assault,8,15,0,Rain,0,100.0,1
Residential A,40.71720453547606,-74.00442416411617,Assault,5,0,1,Clear,0,76.40956416999722,1
Residential A,40.708907314135324,-73.99768452561197,Indecent Exposure,4,19,1,Clear,0,96.65251273821698,1
Residential A,40.73940691042118,-73.99620444371749,Stalking,4,12,0,Fog,1,72.95931506983571,1
Residential A,40.717993147816244,-73.99904695856864,Harassment,3,14,0,Clear,0,80.4407282329339,1
Residential A,40.73337332880114,-74.00212578662868,Stalking,4,3,1,Clear,0,87.31126655011113,1
Residential A,40.72372166762366,-73.98928043678028,Stalking,4,14,0,Clear,0,91.07696352657561,1
Residential A,40.71034659460473,-74.00633217453262,Verbal Abuse,2,10,0,Clear,0,78.28555975522973,1
Residential A,40.72328644025805,-74.00073819913911,Sexual Assault,8,9,0,Clear,0,90.05430515613423,1
Residential A,40.71245884584643,-73.98314134177068,Verbal Abuse,2,15,0,Fog,0,92.33915828586674,1
Residential A,40.71816306033623,-73.99162990199102,Eve Teasing,2,10,0,Clear,0,77.34796994359691,1
Residential A,40.730470621856426,-73.99052783198444,Robbery,3,13,0,Clear,1,65.50519790936126,1
Residential A,40.72470013661246,-73.99396618003789,Sexual Assault,8,10,0,Rain,0,76.83771826689477,1
Residential A,40.7285260558938,-74.0020583101339,Assault,5,16,0,Clear,0,87.24087674946541,1
Residential A,40.718161694196795,-74.00216874270713,Verbal Abuse,2,7,0,Rain,0,97.51207059055665,1
Residential A,40.71377453651488,-74.01051141477483,Assault,5,13,0,Clear,1,87.44403448380513,1
Residential A,40.72876605879842,-73.99811785573256,Sexual Assault,8,15,0,Clear,0,94.11842242017849,1
Residential A,40.706786102433355,-73.98117915765003,Sexual Assault,8,13,0,Fog,0,61.05419670241232,1
Residential A,40.712745722568165,-73.99646986650166,Verbal Abuse,2,9,0,Fog,0,80.59794606290158,1
Residential A,40.71235477896505,-73.99570907428397,Stalking,4,21,1,Rain,1,74.01605545109736,1
Residential A,40.723624498815944,-74.00009893952866,Robbery,3,14,0,Clear,1,92.02778229325564,1
Residential A,40.72320773926698,-74.00476318157304,Indecent Exposure,4,19,1,Fog,1,82.24961151682737,1
Residential A,40.71549845080157,-74.02402927321901,Assault,5,23,1,Snow,0,89.05926832908695,1
Residential A,40.70729884343754,-73.99790076606342,Verbal Abuse,2,14,0,Clear,0,78.7229053346195,1
Residential A,40.702988595257324,-73.99125937911869,Harassment,3,12,0,Clear,0,72.92534780956524,1
Residential A,40.73416828902814,-73.97911510151388,Eve Teasing,2,8,0,Clear,0,96.05550494237272,1
Residential A,40.71838320072786,-73.99720053507372,Eve Teasing,2,5,1,Clear,1,81.79196387688111,1
Residential A,40.73183740486168,-73.98946807312277,Indecent Exposure,4,16,0,Rain,0,69.16198004729782,1
Residential A,40.71655016838043,-73.99272971139611,Verbal Abuse,2,17,0,Snow,0,80.86709150145101,1
Residential A,40.73161714602029,-74.00717201827183,Eve Teasing,2,11,0,Clear,0,85.91721601366416,1
